h3_id,segment,hour_bucket,Week_part,overall_index,volume_index
8943acc1bb3ffff,Potential Car Buyers,Night,Weekend,29.925,0.0192966
8943acc1bb3ffff,Potential Car Buyers,Noon,Weekday,8.698,0.005133
8943acc1bb3ffff,Potential Car Buyers,Noon,Weekend,8.759,0.0051688
8943acc1bb3ffff,Potential Car Buyers,Other,Weekday,18.394,0.011597
8943acc1bb3ffff,Potential Car Buyers,Other,Weekend,17.108,0.0107865
8943acc1c0fffff,Families,After noon,Weekday,10.276,0.006185
8943acc1c0fffff,Families,After noon,Weekend,9.047,0.00544556
8943acc1c0fffff,Families,Morning,Weekday,12.757,0.007839
8943acc1c0fffff,Families,Morning,Weekend,8.427,0.00517823
8943acc1c0fffff,Families,Night,Weekday,9.541,0.005695
8943acc1c0fffff,Families,Night,Weekend,13.029,0.00777711
8943acc1c0fffff,Families,Noon,Weekday,9.007,0.005339
8943acc1c0fffff,Families,Noon,Weekend,10.507,0.00622807
8943acc1c0fffff,Families,Other,Weekday,27.46,0.017641
8943acc1c0fffff,Families,Other,Weekend,26.576,0.0170734
8943acc1c0fffff,HNWI,After noon,Weekday,5.071,0.002715
8943acc1c0fffff,HNWI,After noon,Weekend,4.305,0.00230467
8943acc1c0fffff,HNWI,Morning,Weekday,21.925,0.013951
8943acc1c0fffff,HNWI,Morning,Weekend,13.667,0.0086965
8943acc1c0fffff,HNWI,Night,Weekday,4.336,0.002225
8943acc1c0fffff,HNWI,Night,Weekend,4.045,0.00207556
8943acc1c0fffff,HNWI,Noon,Weekday,18.175,0.011451
8943acc1c0fffff,HNWI,Noon,Weekend,13.974,0.00880421
8943acc1c0fffff,HNWI,Other,Weekday,22.255,0.014171
8943acc1c0fffff,HNWI,Other,Weekend,24.62,0.0156767
8943acc1c0fffff,Potential Car Buyers,After noon,Weekday,8.497,0.004999
8943acc1c0fffff,Potential Car Buyers,After noon,Weekend,9.972,0.00586658
8943acc1c0fffff,Potential Car Buyers,Morning,Weekday,15.826,0.009885
8943acc1c0fffff,Potential Car Buyers,Morning,Weekend,12.406,0.00774854
8943acc1c0fffff,Potential Car Buyers,Night,Weekday,7.762,0.004509
8943acc1c0fffff,Potential Car Buyers,Night,Weekend,8.403,0.00488119
8943acc1c0fffff,Potential Car Buyers,Noon,Weekday,7.228,0.004153
8943acc1c0fffff,Potential Car Buyers,Noon,Weekend,5.133,0.00294907
8943acc1c0fffff,Potential Car Buyers,Other,Weekday,25.681,0.016455
8943acc1c0fffff,Potential Car Buyers,Other,Weekend,22.12,0.0141732
8943acc1ca7ffff,Families,After noon,Weekday,8.929,0.005287
8943acc1ca7ffff,Families,After noon,Weekend,11.067,0.00655322
8943acc1ca7ffff,Families,Morning,Weekday,16.258,0.010173
8943acc1ca7ffff,Families,Morning,Weekend,9.34,0.00584451
8943acc1ca7ffff,Families,Night,Weekday,28.669,0.018447
8943acc1ca7ffff,Families,Night,Weekend,22.456,0.0144495
8943acc1ca7ffff,Families,Noon,Weekday,7.66,0.004441
8943acc1ca7ffff,Families,Noon,Weekend,4.954,0.00287207
8943acc1ca7ffff,Families,Other,Weekday,16.588,0.010393
8943acc1ca7ffff,Families,Other,Weekend,23.299,0.0145977
8943acc1ca7ffff,HNWI,After noon,Weekday,20.575,0.013051
8943acc1ca7ffff,HNWI,After noon,Weekend,13.704,0.00869245
8943acc1ca7ffff,HNWI,Morning,Weekday,7.429,0.004287
8943acc1ca7ffff,HNWI,Morning,Weekend,9.008,0.00519829
8943acc1ca7ffff,HNWI,Night,Weekday,19.84,0.012561
8943acc1ca7ffff,HNWI,Night,Weekend,11.043,0.00699141
8943acc1ca7ffff,HNWI,Noon,Weekday,3.679,0.001787
8943acc1ca7ffff,HNWI,Noon,Weekend,2.902,0.00140982
8943acc1ca7ffff,HNWI,Other,Weekday,7.759,0.004507
8943acc1ca7ffff,HNWI,Other,Weekend,7.585,0.00440578
8943acc1ca7ffff,Potential Car Buyers,After noon,Weekday,11.998,0.007333
8943acc1ca7ffff,Potential Car Buyers,After noon,Weekend,9.04,0.00552523
8943acc1ca7ffff,Potential Car Buyers,Morning,Weekday,14.479,0.008987
8943acc1ca7ffff,Potential Car Buyers,Morning,Weekend,19.867,0.0123314
8943acc1ca7ffff,Potential Car Buyers,Night,Weekday,11.263,0.006843
8943acc1ca7ffff,Potential Car Buyers,Night,Weekend,12.164,0.00739022
8943acc1ca7ffff,Potential Car Buyers,Noon,Weekday,10.729,0.006487
8943acc1ca7ffff,Potential Car Buyers,Noon,Weekend,15.516,0.00938163
8943acc1ca7ffff,Potential Car Buyers,Other,Weekday,29.182,0.018789
8943acc1ca7ffff,Potential Car Buyers,Other,Weekend,19.936,0.0128359
8943acc1d77ffff,Families,After noon,Weekday,3.436,0.001625
8943acc1d77ffff,Families,After noon,Weekend,3.102,0.00146686
8943acc1d77ffff,Families,Morning,Weekday,10.765,0.006511
8943acc1d77ffff,Families,Morning,Weekend,7.046,0.00426158
8943acc1d77ffff,Families,Night,Weekday,2.701,0.001135
8943acc1d77ffff,Families,Night,Weekend,3.28,0.00137832
8943acc1d77ffff,Families,Noon,Weekday,16.54,0.010361
8943acc1d77ffff,Families,Noon,Weekend,16.956,0.0106215
8943acc1d77ffff,Families,Other,Weekday,20.62,0.013081
8943acc1d77ffff,Families,Other,Weekend,16.174,0.0102608
8943acc1d77ffff,HNWI,After noon,Weekday,4.498,0.002333
8943acc1d77ffff,HNWI,After noon,Weekend,5.817,0.00301711
8943acc1d77ffff,HNWI,Morning,Weekday,11.827,0.007219
8943acc1d77ffff,HNWI,Morning,Weekend,15.51,0.00946681
8943acc1d77ffff,HNWI,Night,Weekday,24.238,0.015493
8943acc1d77ffff,HNWI,Night,Weekend,20.475,0.0130879
8943acc1d77ffff,HNWI,Noon,Weekday,8.077,0.004719
8943acc1d77ffff,HNWI,Noon,Weekend,8.603,0.0050264
8943acc1d77ffff,HNWI,Other,Weekday,12.157,0.007439
8943acc1d77ffff,HNWI,Other,Weekend,11.273,0.0068983
8943acc1d77ffff,Potential Car Buyers,After noon,Weekday,28.399,0.018267
8943acc1d77ffff,Potential Car Buyers,After noon,Weekend,40.21,0.0258643
8943acc1d77ffff,Potential Car Buyers,Morning,Weekday,15.253,0.009503
8943acc1d77ffff,Potential Car Buyers,Morning,Weekend,19.147,0.011929
8943acc1d77ffff,Potential Car Buyers,Night,Weekday,27.664,0.017777
8943acc1d77ffff,Potential Car Buyers,Night,Weekend,17.485,0.0112358
8943acc1d77ffff,Potential Car Buyers,Noon,Weekday,11.503,0.007003
8943acc1d77ffff,Potential Car Buyers,Noon,Weekend,14.401,0.00876714
8943acc1d77ffff,Potential Car Buyers,Other,Weekday,15.583,0.009723
8943acc1d77ffff,Potential Car Buyers,Other,Weekend,20.13,0.0125598
8943acc1e4bffff,Families,After noon,Weekday,9.208,0.005473
8943acc1e4bffff,Families,After noon,Weekend,9.473,0.00563062
8943acc1e4bffff,Families,Morning,Weekday,11.689,0.007127
8943acc1e4bffff,Families,Morning,Weekend,6.924,0.00422175
8943acc1e4bffff,Families,Night,Weekday,14.089,0.008727
8943acc1e4bffff,Families,Night,Weekend,10.339,0.00640435
8943acc1e4bffff,Families,Noon,Weekday,17.464,0.010977
8943acc1e4bffff,Families,Noon,Weekend,13.693,0.00860692
8943acc1e4bffff,Families,Other,Weekday,2.008,0.000673
8943acc1e4bffff,Families,Other,Weekend,1.423,0.000476898
8943acc1e4bffff,HNWI,After noon,Weekday,18.376,0.011585
8943acc1e4bffff,HNWI,After noon,Weekend,13.486,0.00850229
8943acc1e4bffff,HNWI,Morning,Weekday,20.857,0.013239
8943acc1e4bffff,HNWI,Morning,Weekend,17.657,0.0112081
8943acc1e4bffff,HNWI,Night,Weekday,8.884,0.005257
8943acc1e4bffff,HNWI,Night,Weekend,6.0,0.00355016
8943acc1e4bffff,HNWI,Noon,Weekday,17.107,0.010739
8943acc1e4bffff,HNWI,Noon,Weekend,16.931,0.0106283
8943acc1e4bffff,HNWI,Other,Weekday,26.803,0.017203
8943acc1e4bffff,HNWI,Other,Weekend,36.049,0.0231372
8943acc1e4bffff,Potential Car Buyers,After noon,Weekday,7.429,0.004287
8943acc1e4bffff,Potential Car Buyers,After noon,Weekend,8.331,0.00480725
8943acc1e4bffff,Potential Car Buyers,Morning,Weekday,14.758,0.009173
8943acc1e4bffff,Potential Car Buyers,Morning,Weekend,14.496,0.00901029
8943acc1e4bffff,Potential Car Buyers,Night,Weekday,6.694,0.003797
8943acc1e4bffff,Potential Car Buyers,Night,Weekend,6.069,0.00344272
8943acc1e4bffff,Potential Car Buyers,Noon,Weekday,20.533,0.013023
8943acc1e4bffff,Potential Car Buyers,Noon,Weekend,13.028,0.00826298
8943acc1e4bffff,Potential Car Buyers,Other,Weekday,24.613,0.015743
8943acc1e4bffff,Potential Car Buyers,Other,Weekend,22.995,0.0147081
8943acc1eb7ffff,Families,After noon,Weekday,24.163,0.015443
8943acc1eb7ffff,Families,After noon,Weekend,14.864,0.00950001
8943acc1eb7ffff,Families,Morning,Weekday,11.017,0.006679
8943acc1eb7ffff,Families,Morning,Weekend,12.177,0.00738209
8943acc1eb7ffff,Families,Night,Weekday,23.428,0.014953
8943acc1eb7ffff,Families,Night,Weekend,31.352,0.0200104
8943acc1eb7ffff,Families,Noon,Weekday,7.267,0.004179
8943acc1eb7ffff,Families,Noon,Weekend,5.258,0.00302342
8943acc1eb7ffff,Families,Other,Weekday,11.347,0.006899
8943acc1eb7ffff,Families,Other,Weekend,8.42,0.00511923
8943acc1eb7ffff,HNWI,After noon,Weekday,15.334,0.009557
8943acc1eb7ffff,HNWI,After noon,Weekend,10.791,0.00672561
8943acc1eb7ffff,HNWI,Morning,Weekday,22.663,0.014443
8943acc1eb7ffff,HNWI,Morning,Weekend,28.296,0.0180327
8943acc1eb7ffff,HNWI,Night,Weekday,14.599,0.009067
8943acc1eb7ffff,HNWI,Night,Weekend,19.342,0.0120129
8943acc1eb7ffff,HNWI,Noon,Weekday,8.449,0.004967
8943acc1eb7ffff,HNWI,Noon,Weekend,10.732,0.00630915
8943acc1eb7ffff,HNWI,Other,Weekday,2.518,0.001013
8943acc1eb7ffff,HNWI,Other,Weekend,3.202,0.001288
8943acc1eb7ffff,Potential Car Buyers,After noon,Weekday,28.651,0.018435
8943acc1eb7ffff,Potential Car Buyers,After noon,Weekend,41.522,0.0267168
8943acc1eb7ffff,Potential Car Buyers,Morning,Weekday,5.98,0.003321
8943acc1eb7ffff,Potential Car Buyers,Morning,Weekend,4.021,0.00223287
8943acc1eb7ffff,Potential Car Buyers,Night,Weekday,18.391,0.011595
8943acc1eb7ffff,Potential Car Buyers,Night,Weekend,24.889,0.0156919
8943acc1eb7ffff,Potential Car Buyers,Noon,Weekday,21.766,0.013845
8943acc1eb7ffff,Potential Car Buyers,Noon,Weekend,13.985,0.00889543
8943acc1eb7ffff,Potential Car Buyers,Other,Weekday,6.31,0.003541
8943acc1eb7ffff,Potential Car Buyers,Other,Weekend,4.949,0.00277716
8943accb487ffff,Families,After noon,Weekday,10.171,0.006115
8943accb487ffff,Families,After noon,Weekend,10.347,0.00622078
8943accb487ffff,Families,Morning,Weekday,12.652,0.007769
8943accb487ffff,Families,Morning,Weekend,7.01,0.00430474
8943accb487ffff,Families,Night,Weekday,25.063,0.016043
8943accb487ffff,Families,Night,Weekend,23.191,0.0148445
8943accb487ffff,Families,Noon,Weekday,3.286,0.001525
8943accb487ffff,Families,Noon,Weekend,2.323,0.00107813
8943accb487ffff,Families,Other,Weekday,12.982,0.007989
8943accb487ffff,Families,Other,Weekend,10.14,0.00624017
8943accb487ffff,HNWI,After noon,Weekday,11.353,0.006903
8943accb487ffff,HNWI,After noon,Weekend,15.382,0.00935299
8943accb487ffff,HNWI,Morning,Weekday,28.207,0.018139
8943accb487ffff,HNWI,Morning,Weekend,19.371,0.0124571
8943accb487ffff,HNWI,Night,Weekday,15.466,0.009645
8943accb487ffff,HNWI,Night,Weekend,22.297,0.0139051
8943accb487ffff,HNWI,Noon,Weekday,24.457,0.015639
8943accb487ffff,HNWI,Noon,Weekend,19.486,0.0124606
8943accb487ffff,HNWI,Other,Weekday,28.537,0.018359
8943accb487ffff,HNWI,Other,Weekend,25.206,0.0162158
8943accb487ffff,Potential Car Buyers,After noon,Weekday,11.521,0.007015
8943accb487ffff,Potential Car Buyers,After noon,Weekend,9.715,0.00591512
8943accb487ffff,Potential Car Buyers,Morning,Weekday,18.85,0.011901
8943accb487ffff,Potential Car Buyers,Morning,Weekend,19.597,0.0123725
8943accb487ffff,Potential Car Buyers,Night,Weekday,10.786,0.006525
8943accb487ffff,Potential Car Buyers,Night,Weekend,9.63,0.00582586
8943accb487ffff,Potential Car Buyers,Noon,Weekday,24.625,0.015751
8943accb487ffff,Potential Car Buyers,Noon,Weekend,23.096,0.014773
8943accb487ffff,Potential Car Buyers,Other,Weekday,28.705,0.018471
8943accb487ffff,Potential Car Buyers,Other,Weekend,36.272,0.02334
8943accb697ffff,Families,After noon,Weekday,22.486,0.014325
8943accb697ffff,Families,After noon,Weekend,14.869,0.00947241
8943accb697ffff,Families,Morning,Weekday,29.815,0.019211
8943accb697ffff,Families,Morning,Weekend,18.099,0.0116619
8943accb697ffff,Families,Night,Weekday,21.751,0.013835
8943accb697ffff,Families,Night,Weekend,28.081,0.0178613
8943accb697ffff,Families,Noon,Weekday,26.065,0.016711
8943accb697ffff,Families,Noon,Weekend,33.425,0.0214297
8943accb697ffff,Families,Other,Weekday,9.67,0.005781
8943accb697ffff,Families,Other,Weekend,9.698,0.00579756
8943accb697ffff,HNWI,After noon,Weekday,22.129,0.014087
8943accb697ffff,HNWI,After noon,Weekend,13.081,0.00832689
8943accb697ffff,HNWI,Morning,Weekday,8.983,0.005323
8943accb697ffff,HNWI,Morning,Weekend,6.701,0.00397099
8943accb697ffff,HNWI,Night,Weekday,21.394,0.013597
8943accb697ffff,HNWI,Night,Weekend,27.657,0.0175773
8943accb697ffff,HNWI,Noon,Weekday,30.385,0.019591
8943accb697ffff,HNWI,Noon,Weekend,23.137,0.014918
8943accb697ffff,HNWI,Other,Weekday,9.313,0.005543
8943accb697ffff,HNWI,Other,Weekend,13.078,0.00778409
8943accb697ffff,Potential Car Buyers,After noon,Weekday,25.555,0.016371
8943accb697ffff,Potential Car Buyers,After noon,Weekend,29.794,0.0190864
8943accb697ffff,Potential Car Buyers,Morning,Weekday,28.036,0.018025
8943accb697ffff,Potential Car Buyers,Morning,Weekend,34.404,0.0221188
8943accb697ffff,Potential Car Buyers,Night,Weekday,24.82,0.015881
8943accb697ffff,Potential Car Buyers,Night,Weekend,31.615,0.0202285
8943accb697ffff,Potential Car Buyers,Noon,Weekday,24.286,0.015525
8943accb697ffff,Potential Car Buyers,Noon,Weekend,32.767,0.0209468
8943accb697ffff,Potential Car Buyers,Other,Weekday,12.739,0.007827
8943accb697ffff,Potential Car Buyers,Other,Weekend,16.239,0.00997714
8943accb6c3ffff,Families,After noon,Weekday,16.462,0.010309
8943accb6c3ffff,Families,After noon,Weekend,18.57,0.0116294
8943accb6c3ffff,Families,Morning,Weekday,18.943,0.011963
8943accb6c3ffff,Families,Morning,Weekend,19.56,0.0123529
8943accb6c3ffff,Families,Night,Weekday,15.727,0.009819
8943accb6c3ffff,Families,Night,Weekend,13.659,0.00852794
8943accb6c3ffff,Families,Noon,Weekday,15.193,0.009463
8943accb6c3ffff,Families,Noon,Weekend,15.224,0.00948215
8943accb6c3ffff,Families,Other,Weekday,3.646,0.001765
8943accb6c3ffff,Families,Other,Weekend,2.707,0.00131028
8943accb6c3ffff,HNWI,After noon,Weekday,2.017,0.000679
8943accb6c3ffff,HNWI,After noon,Weekend,2.916,0.000981769
8943accb6c3ffff,HNWI,Morning,Weekday,9.346,0.005565
8943accb6c3ffff,HNWI,Morning,Weekend,5.646,0.00336167
8943accb6c3ffff,HNWI,Night,Weekday,27.373,0.017583
8943accb6c3ffff,HNWI,Night,Weekend,37.362,0.0239996
8943accb6c3ffff,HNWI,Noon,Weekday,30.748,0.019833
8943accb6c3ffff,HNWI,Noon,Weekend,35.528,0.0229164
8943accb6c3ffff,HNWI,Other,Weekday,15.292,0.009529
8943accb6c3ffff,HNWI,Other,Weekend,10.559,0.00657984
8943accb6c3ffff,Potential Car Buyers,After noon,Weekday,25.918,0.016613
8943accb6c3ffff,Potential Car Buyers,After noon,Weekend,32.149,0.0206073
8943accb6c3ffff,Potential Car Buyers,Morning,Weekday,12.772,0.007849
8943accb6c3ffff,Potential Car Buyers,Morning,Weekend,15.688,0.00964099
8943accb6c3ffff,Potential Car Buyers,Night,Weekday,25.183,0.016123
8943accb6c3ffff,Potential Car Buyers,Night,Weekend,36.341,0.0232668
8943accb6c3ffff,Potential Car Buyers,Noon,Weekday,4.174,0.002117
8943accb6c3ffff,Potential Car Buyers,Noon,Weekend,5.297,0.00268682
8943accb6c3ffff,Potential Car Buyers,Other,Weekday,13.102,0.008069
8943accb6c3ffff,Potential Car Buyers,Other,Weekend,8.609,0.00530203
8943acce473ffff,Families,After noon,Weekday,16.516,0.010345
8943acce473ffff,Families,After noon,Weekend,22.153,0.013876
8943acce473ffff,Families,Morning,Weekday,18.997,0.011999
8943acce473ffff,Families,Morning,Weekend,25.902,0.0163602
8943acce473ffff,Families,Night,Weekday,1.408,0.000273
8943acce473ffff,Families,Night,Weekend,2.007,0.000389143
8943acce473ffff,Families,Noon,Weekday,15.247,0.009499
8943acce473ffff,Families,Noon,Weekend,14.329,0.00892697
8943acce473ffff,Families,Other,Weekday,19.327,0.012219
8943acce473ffff,Families,Other,Weekend,11.231,0.00710079
8943acce473ffff,HNWI,After noon,Weekday,17.698,0.011133
8943acce473ffff,HNWI,After noon,Weekend,23.45,0.0147514
8943acce473ffff,HNWI,Morning,Weekday,4.552,0.002369
8943acce473ffff,HNWI,Morning,Weekend,3.575,0.00186047
8943acce473ffff,HNWI,Night,Weekday,27.427,0.017619
8943acce473ffff,HNWI,Night,Weekend,19.429,0.012481
8943acce473ffff,HNWI,Noon,Weekday,30.802,0.019869
8943acce473ffff,HNWI,Noon,Weekend,36.026,0.023239
8943acce473ffff,HNWI,Other,Weekday,15.346,0.009565
8943acce473ffff,HNWI,Other,Weekend,16.253,0.0101304
8943acce473ffff,Potential Car Buyers,After noon,Weekday,14.737,0.009159
8943acce473ffff,Potential Car Buyers,After noon,Weekend,14.791,0.00919248
8943acce473ffff,Potential Car Buyers,Morning,Weekday,22.066,0.014045
8943acce473ffff,Potential Car Buyers,Morning,Weekend,14.488,0.00922151
8943acce473ffff,Potential Car Buyers,Night,Weekday,4.477,0.002319
8943acce473ffff,Potential Car Buyers,Night,Weekend,6.228,0.00322588
8943acce473ffff,Potential Car Buyers,Noon,Weekday,7.852,0.004569
8943acce473ffff,Potential Car Buyers,Noon,Weekend,5.831,0.00339291
8943acce473ffff,Potential Car Buyers,Other,Weekday,22.396,0.014265
8943acce473ffff,Potential Car Buyers,Other,Weekend,28.101,0.0178988
8943acce60bffff,Families,After noon,Weekday,16.771,0.010515
8943acce60bffff,Families,After noon,Weekend,24.054,0.0150814
8943acce60bffff,Families,Morning,Weekday,19.252,0.012169
8943acce60bffff,Families,Morning,Weekend,22.87,0.0144556
8943acce60bffff,Families,Night,Weekday,16.036,0.010025
8943acce60bffff,Families,Night,Weekend,17.673,0.0110484
8943acce60bffff,Families,Noon,Weekday,15.502,0.009669
8943acce60bffff,Families,Noon,Weekend,22.079,0.0137711
8943acce60bffff,Families,Other,Weekday,3.955,0.001971
8943acce60bffff,Families,Other,Weekend,4.282,0.00213377
8943acce60bffff,HNWI,After noon,Weekday,22.801,0.014535
8943acce60bffff,HNWI,After noon,Weekend,23.783,0.0151613
8943acce60bffff,HNWI,Morning,Weekday,9.655,0.005771
8943acce60bffff,HNWI,Morning,Weekend,12.344,0.00737814
8943acce60bffff,HNWI,Night,Weekday,27.682,0.017789
8943acce60bffff,HNWI,Night,Weekend,35.889,0.0230628
8943acce60bffff,HNWI,Noon,Weekday,1.057,3.9e-05
8943acce60bffff,HNWI,Noon,Weekend,1.089,4.0194e-05
8943acce60bffff,HNWI,Other,Weekday,15.601,0.009735
8943acce60bffff,HNWI,Other,Weekend,16.096,0.0100437
8943acce60bffff,Potential Car Buyers,After noon,Weekday,14.992,0.009329
8943acce60bffff,Potential Car Buyers,After noon,Weekend,15.342,0.00954651
8943acce60bffff,Potential Car Buyers,Morning,Weekday,22.321,0.014215
8943acce60bffff,Potential Car Buyers,Morning,Weekend,30.7,0.0195513
8943acce60bffff,Potential Car Buyers,Night,Weekday,14.257,0.008839
8943acce60bffff,Potential Car Buyers,Night,Weekend,12.802,0.00793693
8943acce60bffff,Potential Car Buyers,Noon,Weekday,8.107,0.004739
8943acce60bffff,Potential Car Buyers,Noon,Weekend,5.16,0.00301634
8943acce60bffff,Potential Car Buyers,Other,Weekday,2.176,0.000785
8943acce60bffff,Potential Car Buyers,Other,Weekend,1.452,0.00052386
8943acce6abffff,Families,After noon,Weekday,21.13,0.013421
8943acce6abffff,Families,After noon,Weekend,17.141,0.0108872
8943acce6abffff,Families,Morning,Weekday,23.611,0.015075
8943acce6abffff,Families,Morning,Weekend,23.665,0.0151095
8943acce6abffff,Families,Night,Weekday,10.87,0.006581
8943acce6abffff,Families,Night,Weekend,6.959,0.00421323
8943acce6abffff,Families,Noon,Weekday,19.861,0.012575
8943acce6abffff,Families,Noon,Weekend,25.532,0.0161657
8943acce6abffff,Families,Other,Weekday,28.789,0.018527
8943acce6abffff,Families,Other,Weekend,23.463,0.0150996
8943acce6abffff,HNWI,After noon,Weekday,2.776,0.001185
8943acce6abffff,HNWI,After noon,Weekend,3.671,0.00156696
8943acce6abffff,HNWI,Morning,Weekday,5.257,0.002839
8943acce6abffff,HNWI,Morning,Weekend,3.385,0.00182826
8943acce6abffff,HNWI,Night,Weekday,2.041,0.000695
8943acce6abffff,HNWI,Night,Weekend,2.757,0.000938671
8943acce6abffff,HNWI,Noon,Weekday,15.88,0.009921
8943acce6abffff,HNWI,Noon,Weekend,14.269,0.00891436
8943acce6abffff,HNWI,Other,Weekday,19.96,0.012641
8943acce6abffff,HNWI,Other,Weekend,23.74,0.015035
8943acce6abffff,Potential Car Buyers,After noon,Weekday,19.351,0.012235
8943acce6abffff,Potential Car Buyers,After noon,Weekend,13.429,0.00849047
8943acce6abffff,Potential Car Buyers,Morning,Weekday,26.68,0.017121
8943acce6abffff,Potential Car Buyers,Morning,Weekend,15.213,0.00976251
8943acce6abffff,Potential Car Buyers,Night,Weekday,9.091,0.005395
8943acce6abffff,Potential Car Buyers,Night,Weekend,8.173,0.00485031
8943acce6abffff,Potential Car Buyers,Noon,Weekday,22.93,0.014621
8943acce6abffff,Potential Car Buyers,Noon,Weekend,30.471,0.0194297
8943acce6abffff,Potential Car Buyers,Other,Weekday,27.01,0.017341
8943acce6abffff,Potential Car Buyers,Other,Weekend,31.335,0.0201178
8943accf487ffff,Families,After noon,Weekday,29.776,0.019185
8943accf487ffff,Families,After noon,Weekend,20.398,0.0131427
8943accf487ffff,Families,Morning,Weekday,2.257,0.000839
8943accf487ffff,Families,Morning,Weekend,2.276,0.000845989
8943accf487ffff,Families,Night,Weekday,14.668,0.009113
8943accf487ffff,Families,Night,Weekend,15.101,0.00938206
8943accf487ffff,Families,Noon,Weekday,22.891,0.014595
8943accf487ffff,Families,Noon,Weekend,24.768,0.0157918
8943accf487ffff,Families,Other,Weekday,2.587,0.001059
8943accf487ffff,Families,Other,Weekend,2.253,0.000922368
8943accf487ffff,HNWI,After noon,Weekday,30.958,0.019973
8943accf487ffff,HNWI,After noon,Weekend,29.477,0.0190175
8943accf487ffff,HNWI,Morning,Weekday,17.812,0.011209
8943accf487ffff,HNWI,Morning,Weekend,11.798,0.00742412
8943accf487ffff,HNWI,Night,Weekday,30.223,0.019483
8943accf487ffff,HNWI,Night,Weekend,38.43,0.0247738
8943accf487ffff,HNWI,Noon,Weekday,14.062,0.008709
8943accf487ffff,HNWI,Noon,Weekend,8.38,0.0051899
8943accf487ffff,HNWI,Other,Weekday,18.142,0.011429
8943accf487ffff,HNWI,Other,Weekend,16.764,0.0105609
8943accf487ffff,Potential Car Buyers,After noon,Weekday,14.275,0.008851
8943accf487ffff,Potential Car Buyers,After noon,Weekend,16.973,0.0105241
8943accf487ffff,Potential Car Buyers,Morning,Weekday,21.604,0.013737
8943accf487ffff,Potential Car Buyers,Morning,Weekend,15.193,0.00966036
8943accf487ffff,Potential Car Buyers,Night,Weekday,13.54,0.008361
8943accf487ffff,Potential Car Buyers,Night,Weekend,7.541,0.00465667
8943accf487ffff,Potential Car Buyers,Noon,Weekday,13.006,0.008005
8943accf487ffff,Potential Car Buyers,Noon,Weekend,8.699,0.00535404
8943accf487ffff,Potential Car Buyers,Other,Weekday,1.459,0.000307
8943accf487ffff,Potential Car Buyers,Other,Weekend,0.954,0.000200728
8943accf557ffff,Families,After noon,Weekday,12.451,0.007635
8943accf557ffff,Families,After noon,Weekend,10.726,0.00657707
8943accf557ffff,Families,Morning,Weekday,29.305,0.018871
8943accf557ffff,Families,Morning,Weekend,25.058,0.0161363
8943accf557ffff,Families,Night,Weekday,17.332,0.010889
8943accf557ffff,Families,Night,Weekend,17.663,0.011097
8943accf557ffff,Families,Noon,Weekday,20.707,0.013139
8943accf557ffff,Families,Noon,Weekend,22.217,0.0140969
8943accf557ffff,Families,Other,Weekday,5.251,0.002835
8943accf557ffff,Families,Other,Weekend,5.724,0.00309011
8943accf557ffff,HNWI,After noon,Weekday,3.622,0.001749
8943accf557ffff,HNWI,After noon,Weekend,4.304,0.00207823
8943accf557ffff,HNWI,Morning,Weekday,10.951,0.006635
8943accf557ffff,HNWI,Morning,Weekend,15.194,0.00920556
8943accf557ffff,HNWI,Night,Weekday,2.887,0.001259
8943accf557ffff,HNWI,Night,Weekend,2.595,0.00113171
8943accf557ffff,HNWI,Noon,Weekday,2.353,0.000903
8943accf557ffff,HNWI,Noon,Weekend,2.617,0.00100417
8943accf557ffff,HNWI,Other,Weekday,20.806,0.013205
8943accf557ffff,HNWI,Other,Weekend,29.891,0.0189712
8943accf557ffff,Potential Car Buyers,After noon,Weekday,16.939,0.010627
8943accf557ffff,Potential Car Buyers,After noon,Weekend,19.628,0.0123137
8943accf557ffff,Potential Car Buyers,Morning,Weekday,24.268,0.015513
8943accf557ffff,Potential Car Buyers,Morning,Weekend,20.294,0.0129728
8943accf557ffff,Potential Car Buyers,Night,Weekday,6.679,0.003787
8943accf557ffff,Potential Car Buyers,Night,Weekend,5.136,0.00291202
8943accf557ffff,Potential Car Buyers,Noon,Weekday,15.67,0.009781
8943accf557ffff,Potential Car Buyers,Noon,Weekend,18.341,0.0114484
8943accf557ffff,Potential Car Buyers,Other,Weekday,24.598,0.015733
8943accf557ffff,Potential Car Buyers,Other,Weekend,19.939,0.0127533
8943acd9313ffff,Families,After noon,Weekday,26.224,0.016817
8943acd9313ffff,Families,After noon,Weekend,19.36,0.0124151
8943acd9313ffff,Families,Morning,Weekday,28.705,0.018471
8943acd9313ffff,Families,Morning,Weekend,33.736,0.021708
8943acd9313ffff,Families,Night,Weekday,11.116,0.006745
8943acd9313ffff,Families,Night,Weekend,13.632,0.00827176
8943acd9313ffff,Families,Noon,Weekday,24.955,0.015971
8943acd9313ffff,Families,Noon,Weekend,23.98,0.0153472
8943acd9313ffff,Families,Other,Weekday,29.035,0.018691
8943acd9313ffff,Families,Other,Weekend,20.118,0.012951
8943acd9313ffff,HNWI,After noon,Weekday,7.87,0.004581
8943acd9313ffff,HNWI,After noon,Weekend,4.373,0.00254557
8943acd9313ffff,HNWI,Morning,Weekday,10.351,0.006235
8943acd9313ffff,HNWI,Morning,Weekend,6.466,0.00389459
