h3_id,segment,hour_bucket,overall_index,volume_index,exclusivity_index
8943acce473ffff,HNWI,16,15.347175,0.009654,0.767359
8943acce473ffff,HNWI,18,24.612167,0.015811,1.230653
8943acce473ffff,HNWI,20,29.965095,0.019249,1.498309
8943acce473ffff,HNWI,22,27.138742,0.017434,1.356987
8943acce473ffff,Potential Car Buyers,0,26.874304,0.017117,1.343715
8943acce473ffff,Potential Car Buyers,2,26.065809,0.016602,1.30329
8943acce473ffff,Potential Car Buyers,4,24.262259,0.015454,1.213113
8943acce473ffff,Potential Car Buyers,6,18.091693,0.011515,0.904585
8943acce473ffff,Potential Car Buyers,8,23.134656,0.014725,1.156733
8943acce473ffff,Potential Car Buyers,10,9.205999,0.005357,0.4603
8943acce473ffff,Potential Car Buyers,12,7.780311,0.004527,0.389016
8943acce473ffff,Potential Car Buyers,14,16.798117,0.01044,0.839963
8943acce473ffff,Potential Car Buyers,16,13.581472,0.008441,0.67912
8943acce473ffff,Potential Car Buyers,18,4.218229,0.002185,0.210864
8943acce473ffff,Potential Car Buyers,20,5.36264,0.002778,0.268072
8943acce473ffff,Potential Car Buyers,22,3.854652,0.001997,0.19269
8943acce60bffff,Families,0,4.354771,0.00217,0.217684
8943acce60bffff,Families,2,3.926208,0.001957,0.196261
8943acce60bffff,Families,4,4.330527,0.002158,0.216472
8943acce60bffff,Families,6,17.191266,0.010866,0.859563
8943acce60bffff,Families,8,22.654213,0.01432,1.132711
8943acce60bffff,Families,10,15.958534,0.009954,0.797927
8943acce60bffff,Families,12,15.298149,0.009542,0.764907
8943acce60bffff,Families,14,16.075171,0.010079,0.803711
8943acce60bffff,Families,16,20.035475,0.012562,1.001714
8943acce60bffff,Families,18,14.487403,0.009057,0.72437
8943acce60bffff,Families,20,14.46784,0.009045,0.723392
8943acce60bffff,Families,22,17.288412,0.010808,0.864421
8943acce60bffff,HNWI,0,16.09758,0.010045,0.804931
8943acce60bffff,HNWI,2,14.649651,0.009141,0.73253
8943acce60bffff,HNWI,4,18.338039,0.011443,0.916961
8943acce60bffff,HNWI,6,8.172089,0.004885,0.408562
8943acce60bffff,HNWI,8,11.4181,0.006825,0.570846
8943acce60bffff,HNWI,10,1.265081,4.7e-05,0.063314
8943acce60bffff,HNWI,12,0.940899,3.5e-05,0.047089
8943acce60bffff,HNWI,14,24.367201,0.015533,1.218413
8943acce60bffff,HNWI,16,22.602859,0.014409,1.130193
8943acce60bffff,HNWI,18,32.44275,0.020848,1.622138
8943acce60bffff,HNWI,20,22.797788,0.01465,1.139889
8943acce60bffff,HNWI,22,27.338743,0.017568,1.366937
8943acce60bffff,Potential Car Buyers,0,1.968344,0.00071,0.098417
8943acce60bffff,Potential Car Buyers,2,2.178524,0.000786,0.108926
8943acce60bffff,Potential Car Buyers,4,2.324686,0.000839,0.116234
8943acce60bffff,Potential Car Buyers,6,21.901812,0.013948,1.095042
8943acce60bffff,Potential Car Buyers,8,23.978557,0.015271,1.198874
8943acce60bffff,Potential Car Buyers,10,7.726944,0.004517,0.3863
8943acce60bffff,Potential Car Buyers,12,7.821796,0.004572,0.391042
8943acce60bffff,Potential Car Buyers,14,12.202289,0.007593,0.610114
8943acce60bffff,Potential Car Buyers,16,12.904664,0.00803,0.645233
8943acce60bffff,Potential Car Buyers,18,14.581774,0.00904,0.72914
8943acce60bffff,Potential Car Buyers,20,16.885563,0.010469,0.844337
8943acce60bffff,Potential Car Buyers,22,13.19799,0.008182,0.659946
8943acce6abffff,Families,0,26.925488,0.017328,1.346321
8943acce6abffff,Families,2,31.469832,0.020252,1.573546
8943acce6abffff,Families,4,30.877066,0.019871,1.543907
8943acce6abffff,Families,6,26.103141,0.016666,1.305102
8943acce6abffff,Families,8,21.103276,0.013474,1.055119
8943acce6abffff,Families,10,22.517607,0.014257,1.125937
8943acce6abffff,Families,12,22.250676,0.014088,1.11259
8943acce6abffff,Families,14,17.287509,0.01098,0.864375
8943acce6abffff,Families,16,20.748604,0.013179,1.03743
8943acce6abffff,Families,18,8.973728,0.005433,0.448686
8943acce6abffff,Families,20,12.836057,0.007771,0.641803
8943acce6abffff,Families,22,9.259827,0.005606,0.462991
8943acce6abffff,HNWI,0,23.919864,0.015149,1.195993
8943acce6abffff,HNWI,2,16.043449,0.010161,0.802172
8943acce6abffff,HNWI,4,18.863198,0.011946,0.94316
8943acce6abffff,HNWI,6,5.316509,0.002871,0.265775
8943acce6abffff,HNWI,8,5.086989,0.002747,0.254301
8943acce6abffff,HNWI,10,12.753704,0.007968,0.637685
8943acce6abffff,HNWI,12,17.851661,0.011153,0.892583
8943acce6abffff,HNWI,14,2.421338,0.001034,0.121067
8943acce6abffff,HNWI,16,3.147207,0.001343,0.15736
8943acce6abffff,HNWI,18,2.310453,0.000787,0.115579
8943acce6abffff,HNWI,20,2.047572,0.000697,0.102429
8943acce6abffff,HNWI,22,2.293349,0.000781,0.114724
8943acce6abffff,Potential Car Buyers,0,31.098774,0.019966,1.554939
8943acce6abffff,Potential Car Buyers,2,30.347626,0.019484,1.517381
8943acce6abffff,Potential Car Buyers,4,27.464038,0.017633,1.373202
8943acce6abffff,Potential Car Buyers,6,29.420836,0.01888,1.471042
8943acce6abffff,Potential Car Buyers,8,30.840746,0.019791,1.542037
8943acce6abffff,Potential Car Buyers,10,22.993745,0.014662,1.149687
8943acce6abffff,Potential Car Buyers,12,18.881708,0.01204,0.944085
8943acce6abffff,Potential Car Buyers,14,21.993573,0.013906,1.099735
8943acce6abffff,Potential Car Buyers,16,18.585474,0.011751,0.929322
8943acce6abffff,Potential Car Buyers,18,8.340992,0.00495,0.417004
8943acce6abffff,Potential Car Buyers,20,9.844008,0.005842,0.492146
8943acce6abffff,Potential Car Buyers,22,8.270446,0.004908,0.413477
8943accf487ffff,Families,0,3.003352,0.001229,0.150226
8943accf487ffff,Families,2,2.567132,0.001051,0.128406
8943accf487ffff,Families,4,2.277077,0.000932,0.113898
8943accf487ffff,Families,6,2.596633,0.000965,0.129889
8943accf487ffff,Families,8,1.912627,0.000711,0.095674
8943accf487ffff,Families,10,20.89376,0.013322,1.044642
8943accf487ffff,Families,12,24.53755,0.015645,1.226824
8943accf487ffff,Families,14,31.143612,0.020066,1.557181
8943accf487ffff,Families,16,33.013544,0.021271,1.650677
8943accf487ffff,Families,18,13.01301,0.008085,0.65065
8943accf487ffff,Families,20,13.404645,0.008328,0.670232
8943accf487ffff,Families,22,13.589755,0.008443,0.679488
8943accf487ffff,HNWI,0,18.61605,0.011728,0.930803
8943accf487ffff,HNWI,2,15.313662,0.009647,0.765683
8943accf487ffff,HNWI,4,14.593062,0.009193,0.729653
8943accf487ffff,HNWI,6,18.718275,0.011779,0.935914
8943accf487ffff,HNWI,8,19.561138,0.01231,0.978057
8943accf487ffff,HNWI,10,12.849434,0.007958,0.642472
8943accf487ffff,HNWI,12,14.475845,0.008965,0.723792
8943accf487ffff,HNWI,14,25.511869,0.016459,1.275593
8943accf487ffff,HNWI,16,36.605978,0.023617,1.830299
8943accf487ffff,HNWI,18,27.720838,0.01787,1.385996
8943accf487ffff,HNWI,20,26.605307,0.017151,1.330221
8943accf487ffff,HNWI,22,31.708158,0.02044,1.585355
8943accf487ffff,Potential Car Buyers,0,1.235029,0.00026,0.061794
8943accf487ffff,Potential Car Buyers,2,1.426873,0.0003,0.071393
8943accf487ffff,Potential Car Buyers,4,1.3905,0.000293,0.069573
8943accf487ffff,Potential Car Buyers,6,18.001317,0.011446,0.900066
8943accf487ffff,Potential Car Buyers,8,20.623394,0.013113,1.03117
8943accf487ffff,Potential Car Buyers,10,14.808632,0.009114,0.740432
8943accf487ffff,Potential Car Buyers,12,12.978687,0.007988,0.648934
8943accf487ffff,Potential Car Buyers,14,12.899747,0.007998,0.645033
8943accf487ffff,Potential Car Buyers,16,11.846965,0.007346,0.59239
8943accf487ffff,Potential Car Buyers,18,15.570729,0.009615,0.778536
8943accf487ffff,Potential Car Buyers,20,13.436554,0.008297,0.671828
8943accf487ffff,Potential Car Buyers,22,13.351929,0.008245,0.667596
8943accf557ffff,Families,0,5.23782,0.002828,0.261941
8943accf557ffff,Families,2,6.206314,0.003351,0.310375
8943accf557ffff,Families,4,4.45143,0.002403,0.222614
8943accf557ffff,Families,6,31.778928,0.020464,1.588892
8943accf557ffff,Families,8,34.945626,0.022503,1.747222
8943accf557ffff,Families,10,18.57625,0.011787,0.928768
8943accf557ffff,Families,12,17.896646,0.011356,0.894789
8943accf557ffff,Families,14,13.068943,0.008014,0.6535
8943accf557ffff,Families,16,14.029787,0.008603,0.701546
8943accf557ffff,Families,18,19.286703,0.012117,0.964335
8943accf557ffff,Families,20,17.350025,0.0109,0.867501
8943accf557ffff,Families,22,17.757501,0.011156,0.887875
8943accf557ffff,HNWI,0,24.269367,0.015403,1.213468
8943accf557ffff,HNWI,2,24.864002,0.015781,1.2432
8943accf557ffff,HNWI,4,20.773335,0.013184,1.038667
8943accf557ffff,HNWI,6,10.020713,0.006071,0.50099
8943accf557ffff,HNWI,8,12.963575,0.007854,0.64812
8943accf557ffff,HNWI,10,2.084993,0.0008,0.104294
8943accf557ffff,HNWI,12,2.650537,0.001017,0.132583
8943accf557ffff,HNWI,14,2.947728,0.001423,0.147386
8943accf557ffff,HNWI,16,3.874997,0.001871,0.19375
8943accf557ffff,HNWI,18,2.765659,0.001206,0.138235
8943accf557ffff,HNWI,20,2.72169,0.001187,0.136037
8943accf557ffff,HNWI,22,3.311043,0.001444,0.165495
8943accf557ffff,Potential Car Buyers,0,23.928196,0.015305,1.19641
8943accf557ffff,Potential Car Buyers,2,22.256024,0.014235,1.112801
8943accf557ffff,Potential Car Buyers,4,26.652425,0.017047,1.332621
8943accf557ffff,Potential Car Buyers,6,25.780624,0.01648,1.289031
8943accf557ffff,Potential Car Buyers,8,27.057849,0.017296,1.352892
8943accf557ffff,Potential Car Buyers,10,15.5741,0.009721,0.778705
8943accf557ffff,Potential Car Buyers,12,13.256663,0.008275,0.662833
8943accf557ffff,Potential Car Buyers,14,19.601303,0.012297,0.980123
8943accf557ffff,Potential Car Buyers,16,17.092129,0.010723,0.854657
8943accf557ffff,Potential Car Buyers,18,5.586516,0.003168,0.279284
8943accf557ffff,Potential Car Buyers,20,5.900897,0.003346,0.295001
8943accf557ffff,Potential Car Buyers,22,6.531127,0.003703,0.326507
8943acd9313ffff,Families,0,25.502312,0.016417,1.275159
8943acd9313ffff,Families,2,30.086648,0.019368,1.504384
8943acd9313ffff,Families,4,33.403896,0.021503,1.670252
8943acd9313ffff,Families,6,29.519935,0.018995,1.476048
8943acd9313ffff,Families,8,27.305918,0.017571,1.365343
8943acd9313ffff,Families,10,24.335367,0.015574,1.216817
8943acd9313ffff,Families,12,24.541745,0.015707,1.227136
8943acd9313ffff,Families,14,22.542675,0.014456,1.127134
8943acd9313ffff,Families,16,26.557832,0.017031,1.327892
8943acd9313ffff,Families,18,8.976837,0.005447,0.448842
8943acd9313ffff,Families,20,9.194711,0.005579,0.459736
8943acd9313ffff,Families,22,12.885445,0.007819,0.644272
8943acd9313ffff,HNWI,0,29.821526,0.019089,1.491076
8943acd9313ffff,HNWI,2,25.463883,0.016299,1.273194
8943acd9313ffff,HNWI,4,21.387097,0.01369,1.069355
8943acd9313ffff,HNWI,6,8.478918,0.005107,0.423905
8943acd9313ffff,HNWI,8,10.290757,0.006199,0.514488
8943acd9313ffff,HNWI,10,12.494288,0.007538,0.624714
8943acd9313ffff,HNWI,12,10.480992,0.006323,0.52405
8943acd9313ffff,HNWI,14,8.466074,0.004928,0.423304
8943acd9313ffff,HNWI,16,6.78457,0.003949,0.339228
8943acd9313ffff,HNWI,18,7.78457,0.004463,0.389174
8943acd9313ffff,HNWI,20,7.412551,0.00425,0.370576
8943acd9313ffff,HNWI,22,5.926616,0.003398,0.296289
8943acd9313ffff,Potential Car Buyers,0,2.208548,0.000774,0.110427
8943acd9313ffff,Potential Car Buyers,2,2.321133,0.000813,0.116057
8943acd9313ffff,Potential Car Buyers,4,2.078773,0.000728,0.103939
8943acd9313ffff,Potential Car Buyers,6,1.95399,0.000569,0.0977
8943acd9313ffff,Potential Car Buyers,8,1.791243,0.000522,0.089562
8943acd9313ffff,Potential Car Buyers,10,32.58995,0.020953,1.629498
8943acd9313ffff,Potential Car Buyers,12,22.726623,0.014611,1.136331
8943acd9313ffff,Potential Car Buyers,14,21.658026,0.013849,1.082946
8943acd9313ffff,Potential Car Buyers,16,22.530712,0.014407,1.126582
8943acd9313ffff,Potential Car Buyers,18,11.63553,0.007211,0.581818
8943acd9313ffff,Potential Car Buyers,20,15.537823,0.009629,0.776946
8943acd9313ffff,Potential Car Buyers,22,14.977942,0.009282,0.74895
8943acd9a1bffff,Families,0,16.844196,0.010597,0.84221
8943acd9a1bffff,Families,2,18.597902,0.0117,0.929895
8943acd9a1bffff,Families,4,17.849579,0.011229,0.892479
8943acd9a1bffff,Families,6,16.155593,0.010152,0.80778
8943acd9a1bffff,Families,8,18.574507,0.011672,0.928725
8943acd9a1bffff,Families,10,11.351425,0.007013,0.567571
8943acd9a1bffff,Families,12,15.009963,0.009274,0.750498
8943acd9a1bffff,Families,14,24.569406,0.015844,1.22847
8943acd9a1bffff,Families,16,29.163861,0.018807,1.458193
8943acd9a1bffff,Families,18,31.82707,0.020507,1.5913
8943acd9a1bffff,Families,20,25.909981,0.016694,1.295456
8943acd9a1bffff,Families,22,28.563702,0.018404,1.428137
8943acd9a1bffff,HNWI,0,11.516385,0.007119,0.575777
8943acd9a1bffff,HNWI,2,13.223921,0.008175,0.661148
8943acd9a1bffff,HNWI,4,12.515607,0.007737,0.625735
8943acd9a1bffff,HNWI,6,30.369214,0.01955,1.518461
8943acd9a1bffff,HNWI,8,30.570986,0.01968,1.528549
8943acd9a1bffff,HNWI,10,19.858137,0.012567,0.992907
8943acd9a1bffff,HNWI,12,16.549529,0.010473,0.827476
8943acd9a1bffff,HNWI,14,26.0614,0.016721,1.303119
8943acd9a1bffff,HNWI,16,30.247961,0.019407,1.512455
8943acd9a1bffff,HNWI,18,21.699897,0.013907,1.084995
8943acd9a1bffff,HNWI,20,25.790184,0.016528,1.289509
8943acd9a1bffff,HNWI,22,29.027252,0.018603,1.451363
8943acd9a1bffff,Potential Car Buyers,0,6.539623,0.00379,0.326981
8943acd9a1bffff,Potential Car Buyers,2,8.936411,0.005179,0.446821
8943acd9a1bffff,Potential Car Buyers,4,8.411894,0.004875,0.420595
8943acd9a1bffff,Potential Car Buyers,6,27.973927,0.017956,1.398696
8943acd9a1bffff,Potential Car Buyers,8,32.186511,0.020659,1.609326
8943acd9a1bffff,Potential Car Buyers,10,23.155965,0.01477,1.157798
8943acd9a1bffff,Potential Car Buyers,12,19.823096,0.012644,0.991155
8943acd9a1bffff,Potential Car Buyers,14,26.382963,0.016868,1.319202
8943acd9a1bffff,Potential Car Buyers,16,26.830231,0.017154,1.341567
8943acd9a1bffff,Potential Car Buyers,18,18.720306,0.011848,0.936063
8943acd9a1bffff,Potential Car Buyers,20,22.957292,0.01453,1.147923
8943acd9a1bffff,Potential Car Buyers,22,17.2715,0.010931,0.863619
8943acd9ad3ffff,Families,0,1.86476,0.000454,0.093179
8943acd9ad3ffff,Families,2,1.771009,0.000431,0.088494
8943acd9ad3ffff,Families,4,1.703905,0.000415,0.085141
8943acd9ad3ffff,Families,6,19.951137,0.012514,0.997557
8943acd9ad3ffff,Families,8,18.379696,0.011528,0.918985
8943acd9ad3ffff,Families,10,11.636784,0.007167,0.581839
8943acd9ad3ffff,Families,12,11.91624,0.00734,0.595812
8943acd9ad3ffff,Families,14,10.116513,0.006039,0.505879
8943acd9ad3ffff,Families,16,8.106129,0.004839,0.405349
8943acd9ad3ffff,Families,18,15.057085,0.009304,0.752854
8943acd9ad3ffff,Families,20,12.180733,0.007527,0.609037
8943acd9ad3ffff,Families,22,15.037696,0.009292,0.751885
8943acd9ad3ffff,HNWI,0,30.813908,0.019765,1.540695
8943acd9ad3ffff,HNWI,2,25.557975,0.016393,1.277899
8943acd9ad3ffff,HNWI,4,29.892347,0.019174,1.494617
8943acd9ad3ffff,HNWI,6,29.170111,0.018701,1.458506
8943acd9ad3ffff,HNWI,8,26.940737,0.017272,1.347037
8943acd9ad3ffff,HNWI,10,22.269055,0.014181,1.113453
8943acd9ad3ffff,HNWI,12,24.427871,0.015556,1.221394
8943acd9ad3ffff,HNWI,14,9.84433,0.005849,0.492216
8943acd9ad3ffff,HNWI,16,7.375395,0.004382,0.36877
8943acd9ad3ffff,HNWI,18,8.710328,0.005121,0.435465
8943acd9ad3ffff,HNWI,20,7.776206,0.004571,0.388764
8943acd9ad3ffff,HNWI,22,7.126394,0.004189,0.356278
8943acd9ad3ffff,Potential Car Buyers,0,18.866608,0.011999,0.94333
8943acd9ad3ffff,Potential Car Buyers,2,18.358892,0.011676,0.917945
8943acd9ad3ffff,Potential Car Buyers,4,18.20751,0.011579,0.910375
8943acd9ad3ffff,Potential Car Buyers,6,16.335001,0.010199,0.81675
8943acd9ad3ffff,Potential Car Buyers,8,14.244936,0.008894,0.712247
8943acd9ad3ffff,Potential Car Buyers,10,14.097675,0.008616,0.704884
8943acd9ad3ffff,Potential Car Buyers,12,10.701781,0.00654,0.535089
8943acd9ad3ffff,Potential Car Buyers,14,4.279836,0.002221,0.213992
8943acd9ad3ffff,Potential Car Buyers,16,4.84779,0.002515,0.24239
8943acd9ad3ffff,Potential Car Buyers,18,4.062417,0.001991,0.203175
8943acd9ad3ffff,Potential Car Buyers,20,4.461328,0.002186,0.223126
8943acd9ad3ffff,Potential Car Buyers,22,4.282639,0.002099,0.214189
8943acd9e4bffff,Families,0,8.775987,0.005295,0.438799
8943acd9e4bffff,Families,2,9.87481,0.005957,0.493741
8943acd9e4bffff,Families,4,10.584671,0.006386,0.529234
8943acd9e4bffff,Families,6,8.692971,0.005227,0.434649
8943acd9e4bffff,Families,8,8.46721,0.005091,0.42336
8943acd9e4bffff,Families,10,6.013185,0.003386,0.300659
8943acd9e4bffff,Families,12,5.863634,0.003301,0.293182
8943acd9e4bffff,Families,14,7.006092,0.004064,0.350259
8943acd9e4bffff,Families,16,8.383831,0.004864,0.419137
8943acd9e4bffff,Families,18,20.83263,0.013274,1.041678
8943acd9e4bffff,Families,20,19.641497,0.012515,0.982118
8943acd9e4bffff,Families,22,26.66498,0.016991,1.333308
8943acd9e4bffff,HNWI,0,5.412785,0.003056,0.270598
8943acd9e4bffff,HNWI,2,6.112508,0.003451,0.305579
8943acd9e4bffff,HNWI,4,6.646219,0.003753,0.33226
8943acd9e4bffff,HNWI,6,7.010538,0.00392,0.35047
8943acd9e4bffff,HNWI,8,6.661129,0.003725,0.333003
8943acd9e4bffff,HNWI,10,22.789146,0.014503,1.139509
8943acd9e4bffff,HNWI,12,26.361613,0.016776,1.318141
8943acd9e4bffff,HNWI,14,16.508157,0.010437,0.825365
8943acd9e4bffff,HNWI,16,17.432368,0.011022,0.871573
8943acd9e4bffff,HNWI,18,19.91335,0.012563,0.995667
8943acd9e4bffff,HNWI,20,21.917186,0.013827,1.095859
8943acd9e4bffff,HNWI,22,17.955465,0.011328,0.897773
8943acd9e4bffff,Potential Car Buyers,0,14.647031,0.009046,0.732298
8943acd9e4bffff,Potential Car Buyers,2,13.489119,0.008331,0.674406
8943acd9e4bffff,Potential Car Buyers,4,10.895047,0.006729,0.544712
8943acd9e4bffff,Potential Car Buyers,6,14.901156,0.009185,0.745114
8943acd9e4bffff,Potential Car Buyers,8,13.06369,0.008052,0.653234
8943acd9e4bffff,Potential Car Buyers,10,8.365991,0.004991,0.418344
8943acd9e4bffff,Potential Car Buyers,12,9.62875,0.005744,0.481488
8943acd9e4bffff,Potential Car Buyers,14,4.733861,0.002623,0.236693
8943acd9e4bffff,Potential Car Buyers,16,6.921627,0.003835,0.346081
8943acd9e4bffff,Potential Car Buyers,18,21.054238,0.01349,1.052712
8943acd9e4bffff,Potential Car Buyers,20,21.128634,0.013538,1.056432
8943acd9e4bffff,Potential Car Buyers,22,23.813839,0.015258,1.190692
8943ae5001bffff,Families,0,1.174563,0.000195,0.058728
8943ae5001bffff,Families,2,1.213997,0.000202,0.0607
8943ae5001bffff,Families,4,1.293292,0.000215,0.064665
8943ae5001bffff,Families,6,19.540962,0.012422,0.977003
8943ae5001bffff,Families,8,23.172599,0.01473,1.158576
8943ae5001bffff,Families,10,20.827052,0.013244,1.041353
8943ae5001bffff,Families,12,19.648864,0.012495,0.982443
8943ae5001bffff,Families,14,13.872133,0.008595,0.693607
8943ae5001bffff,Families,16,12.823915,0.007946,0.641196
8943ae5001bffff,Families,18,11.797657,0.00728,0.589927
8943ae5001bffff,Families,20,12.494358,0.007709,0.624764
8943ae5001bffff,Families,22,15.181923,0.009368,0.759153
8943ae5001bffff,HNWI,0,11.885333,0.007343,0.59431
8943ae5001bffff,HNWI,2,11.034327,0.006817,0.551757
8943ae5001bffff,HNWI,4,11.020427,0.006809,0.551062
8943ae5001bffff,HNWI,6,33.145458,0.021334,1.657273
8943ae5001bffff,HNWI,8,34.558395,0.022244,1.72792
8943ae5001bffff,HNWI,10,26.172653,0.016756,1.308633
8943ae5001bffff,HNWI,12,21.262212,0.013613,1.063111
8943ae5001bffff,HNWI,14,31.153556,0.019985,1.557619
8943ae5001bffff,HNWI,16,25.052627,0.016071,1.252584
8943ae5001bffff,HNWI,18,25.947599,0.016627,1.29738
8943ae5001bffff,HNWI,20,21.312703,0.013657,1.065635
8943ae5001bffff,HNWI,22,22.803767,0.014612,1.140188
8943ae5001bffff,Potential Car Buyers,0,20.806231,0.013201,1.040362
8943ae5001bffff,Potential Car Buyers,2,19.584841,0.012426,0.979289
8943ae5001bffff,Potential Car Buyers,4,16.88091,0.01071,0.844086
8943ae5001bffff,Potential Car Buyers,6,23.159973,0.014682,1.157942
8943ae5001bffff,Potential Car Buyers,8,19.512773,0.01237,0.975591
8943ae5001bffff,Potential Car Buyers,10,12.334688,0.007524,0.616787
8943ae5001bffff,Potential Car Buyers,12,9.845897,0.006006,0.492337
8943ae5001bffff,Potential Car Buyers,14,3.528943,0.00168,0.176397
8943ae5001bffff,Potential Car Buyers,16,3.539177,0.001685,0.176908
8943ae5001bffff,Potential Car Buyers,18,2.804831,0.001193,0.140242
8943ae5001bffff,Potential Car Buyers,20,2.667069,0.001134,0.133353
8943ae5001bffff,Potential Car Buyers,22,2.896617,0.001232,0.144831
8943ae501bbffff,Families,0,13.193764,0.008149,0.659737
8943ae501bbffff,Families,2,11.392645,0.007037,0.569674
8943ae501bbffff,Families,4,13.627205,0.008417,0.68141
8943ae501bbffff,Families,6,19.936379,0.01272,0.996819
8943ae501bbffff,Families,8,26.122143,0.016667,1.306107
8943ae501bbffff,Families,10,33.678568,0.02168,1.683986
8943ae501bbffff,Families,12,30.808748,0.019833,1.54049
8943ae501bbffff,Families,14,25.590744,0.016415,1.279586
8943ae501bbffff,Families,16,31.390518,0.020135,1.569585
8943ae501bbffff,Families,18,23.834034,0.015271,1.191702
8943ae501bbffff,Families,20,22.014997,0.014106,1.10075
8943ae501bbffff,Families,22,24.430886,0.015653,1.221544
8943ae501bbffff,HNWI,0,7.742433,0.004546,0.387122
8943ae501bbffff,HNWI,2,9.752025,0.005726,0.487601
8943ae501bbffff,HNWI,4,7.930262,0.004656,0.396513
8943ae501bbffff,HNWI,6,1.978432,0.000777,0.098922
8943ae501bbffff,HNWI,8,2.461773,0.000966,0.123089
8943ae501bbffff,HNWI,10,23.022163,0.014705,1.151108
8943ae501bbffff,HNWI,12,24.919984,0.015917,1.245999
8943ae501bbffff,HNWI,14,28.696717,0.018509,1.434883
8943ae501bbffff,HNWI,16,29.252045,0.018867,1.46265
8943ae501bbffff,HNWI,18,17.131472,0.010863,0.856615
8943ae501bbffff,HNWI,20,16.681666,0.010578,0.834124
8943ae501bbffff,HNWI,22,17.900375,0.011351,0.895063
8943ae501bbffff,Potential Car Buyers,0,29.212351,0.018782,1.460618
8943ae501bbffff,Potential Car Buyers,2,31.615547,0.020327,1.580777
8943ae501bbffff,Potential Car Buyers,4,28.398932,0.018259,1.419947
8943ae501bbffff,Potential Car Buyers,6,33.017068,0.021219,1.650853
8943ae501bbffff,Potential Car Buyers,8,27.02017,0.017365,1.351008
8943ae501bbffff,Potential Car Buyers,10,20.556687,0.013134,1.027834
8943ae501bbffff,Potential Car Buyers,12,22.209909,0.014191,1.110495
8943ae501bbffff,Potential Car Buyers,14,23.102376,0.014793,1.155073
8943ae501bbffff,Potential Car Buyers,16,21.821845,0.013973,1.091049
8943ae501bbffff,Potential Car Buyers,18,8.436542,0.005072,0.421869
8943ae501bbffff,Potential Car Buyers,20,10.55703,0.006346,0.527903
8943ae501bbffff,Potential Car Buyers,22,8.195672,0.004927,0.409824
8943ae50387ffff,Families,0,23.294929,0.014872,1.164697
8943ae50387ffff,Families,2,23.118588,0.01476,1.15588
8943ae50387ffff,Families,4,21.134988,0.013493,1.056705
8943ae50387ffff,Families,6,27.833098,0.017758,1.391715
8943ae50387ffff,Families,8,26.572289,0.016954,1.328672
8943ae50387ffff,Families,10,10.691259,0.006339,0.534504
8943ae50387ffff,Families,12,9.004629,0.005339,0.450182
8943ae50387ffff,Families,14,18.124822,0.011325,0.906241
8943ae50387ffff,Families,16,18.915689,0.011819,0.945784
8943ae50387ffff,Families,18,4.555738,0.002501,0.227787
8943ae50387ffff,Families,20,5.963573,0.003274,0.298179
8943ae50387ffff,Families,22,6.704736,0.003681,0.335237
8943ae50387ffff,HNWI,0,9.703547,0.005762,0.485177
8943ae50387ffff,HNWI,2,9.065725,0.005383,0.453286
8943ae50387ffff,HNWI,4,8.683452,0.005156,0.434173
8943ae50387ffff,HNWI,6,34.406615,0.022155,1.72039
8943ae50387ffff,HNWI,8,34.897557,0.022472,1.744937
8943ae50387ffff,HNWI,10,5.031921,0.002691,0.251596
8943ae50387ffff,HNWI,12,5.542729,0.002965,0.277136
8943ae50387ffff,HNWI,14,24.223995,0.015415,1.2112
8943ae50387ffff,HNWI,16,21.55185,0.013714,1.077592
8943ae50387ffff,HNWI,18,25.114036,0.015955,1.255643
8943ae50387ffff,HNWI,20,21.918599,0.013925,1.095878
8943ae50387ffff,HNWI,22,18.956695,0.012043,0.94779
8943ae50387ffff,Potential Car Buyers,0,12.366354,0.007607,0.618318
8943ae50387ffff,Potential Car Buyers,2,14.60677,0.008985,0.730339
8943ae50387ffff,Potential Car Buyers,4,13.337572,0.008205,0.666879
8943ae50387ffff,Potential Car Buyers,6,10.804314,0.006632,0.540216
8943ae50387ffff,Potential Car Buyers,8,14.136535,0.008677,0.706827
8943ae50387ffff,Potential Car Buyers,10,3.456368,0.001728,0.172818
8943ae50387ffff,Potential Car Buyers,12,4.166181,0.002083,0.208309
8943ae50387ffff,Potential Car Buyers,14,4.360764,0.002356,0.217997
8943ae50387ffff,Potential Car Buyers,16,4.354133,0.002352,0.217665
8943ae50387ffff,Potential Car Buyers,18,4.483128,0.00233,0.224156
8943ae50387ffff,Potential Car Buyers,20,4.428429,0.002301,0.221421
8943ae50387ffff,Potential Car Buyers,22,4.972785,0.002584,0.248639
8943ae503afffff,Families,0,7.105321,0.00405,0.355318
8943ae503afffff,Families,2,6.970758,0.003973,0.348589
8943ae503afffff,Families,4,6.767159,0.003857,0.338407
8943ae503afffff,Families,6,6.16729,0.003485,0.308317
8943ae503afffff,Families,8,5.765985,0.003258,0.288255
8943ae503afffff,Families,10,3.187375,0.001368,0.159312
8943ae503afffff,Families,12,3.178462,0.001364,0.158866
8943ae503afffff,Families,14,26.547666,0.017094,1.327383
8943ae503afffff,Families,16,28.177489,0.018143,1.408874
8943ae503afffff,Families,18,19.774521,0.012489,0.988726
8943ae503afffff,Families,20,22.693081,0.014332,1.134654
